,images,name_of_dog
18764,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_5089.jpg,chow
18765,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_5114.jpg,chow
18766,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_517.jpg,chow
18767,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_5240.jpg,chow
18768,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_528.jpg,chow
18769,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_5420.jpg,chow
18770,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_5548.jpg,chow
18771,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_5601.jpg,chow
18772,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_5664.jpg,chow
18773,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_5742.jpg,chow
18774,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_5945.jpg,chow
18775,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_5966.jpg,chow
18776,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_6016.jpg,chow
18777,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_6108.jpg,chow
18778,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_6160.jpg,chow
18779,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_6164.jpg,chow
18780,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_6190.jpg,chow
18781,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_6213.jpg,chow
18782,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_6282.jpg,chow
18783,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_6314.jpg,chow
18784,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_6334.jpg,chow
18785,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_6350.jpg,chow
18786,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_6458.jpg,chow
18787,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_6506.jpg,chow
18788,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_6627.jpg,chow
18789,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_6709.jpg,chow
18790,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_6808.jpg,chow
18791,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_6857.jpg,chow
18792,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_6898.jpg,chow
18793,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_6964.jpg,chow
18794,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_7109.jpg,chow
18795,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_7302.jpg,chow
18796,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_7340.jpg,chow
18797,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_7428.jpg,chow
18798,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_7522.jpg,chow
18799,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_7594.jpg,chow
18800,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_7616.jpg,chow
18801,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_7645.jpg,chow
18802,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_7668.jpg,chow
18803,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_7706.jpg,chow
18804,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_7751.jpg,chow
18805,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_7798.jpg,chow
18806,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_7988.jpg,chow
18807,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_7991.jpg,chow
18808,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_8083.jpg,chow
18809,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_8161.jpg,chow
18810,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_8195.jpg,chow
18811,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_8212.jpg,chow
18812,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_8407.jpg,chow
18813,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_8410.jpg,chow
18814,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_8492.jpg,chow
18815,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_8504.jpg,chow
18816,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_8595.jpg,chow
18817,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_8637.jpg,chow
18818,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_8759.jpg,chow
18819,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_8769.jpg,chow
18820,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_8825.jpg,chow
18821,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_8862.jpg,chow
18822,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_8983.jpg,chow
18823,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_8986.jpg,chow
18824,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_9074.jpg,chow
18825,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_9082.jpg,chow
18826,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_9131.jpg,chow
18827,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_9146.jpg,chow
18828,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_9156.jpg,chow
18829,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_9159.jpg,chow
18830,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_9212.jpg,chow
18831,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_9280.jpg,chow
18832,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_9405.jpg,chow
18833,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_9415.jpg,chow
18834,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_9591.jpg,chow
18835,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_9598.jpg,chow
18836,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_9708.jpg,chow
18837,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_9761.jpg,chow
18838,images/stanford-dogs-dataset/images/Images/n02112137-chow/n02112137_9866.jpg,chow
18839,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_10023.jpg,keeshond
18840,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_10079.jpg,keeshond
18841,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_10085.jpg,keeshond
18842,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_10100.jpg,keeshond
18843,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_10128.jpg,keeshond
18844,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_10177.jpg,keeshond
18845,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_10184.jpg,keeshond
18846,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_10239.jpg,keeshond
18847,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_10254.jpg,keeshond
18848,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_10283.jpg,keeshond
18849,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_10322.jpg,keeshond
18850,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_10338.jpg,keeshond
18851,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_10343.jpg,keeshond
18852,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_1050.jpg,keeshond
18853,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_1199.jpg,keeshond
18854,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_1312.jpg,keeshond
18855,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_1456.jpg,keeshond
18856,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_1572.jpg,keeshond
18857,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_177.jpg,keeshond
18858,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_1861.jpg,keeshond
18859,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_1982.jpg,keeshond
18860,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_212.jpg,keeshond
18861,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_2188.jpg,keeshond
18862,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_2211.jpg,keeshond
18863,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_223.jpg,keeshond
18864,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_225.jpg,keeshond
18865,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_2279.jpg,keeshond
18866,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_251.jpg,keeshond
18867,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_2640.jpg,keeshond
18868,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_2709.jpg,keeshond
18869,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_3314.jpg,keeshond
18870,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_3824.jpg,keeshond
18871,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_3888.jpg,keeshond
18872,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_3955.jpg,keeshond
18873,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_4005.jpg,keeshond
18874,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_4117.jpg,keeshond
18875,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_4122.jpg,keeshond
18876,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_4282.jpg,keeshond
18877,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_4368.jpg,keeshond
18878,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_4590.jpg,keeshond
18879,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_464.jpg,keeshond
18880,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_4801.jpg,keeshond
18881,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_4806.jpg,keeshond
18882,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_5904.jpg,keeshond
18883,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_6007.jpg,keeshond
18884,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_6601.jpg,keeshond
18885,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_6659.jpg,keeshond
18886,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_6693.jpg,keeshond
18887,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_6701.jpg,keeshond
18888,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_6855.jpg,keeshond
18889,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_6861.jpg,keeshond
18890,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_6906.jpg,keeshond
18891,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_6916.jpg,keeshond
18892,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_6927.jpg,keeshond
18893,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_6928.jpg,keeshond
18894,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_6947.jpg,keeshond
18895,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_6952.jpg,keeshond
18896,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_6959.jpg,keeshond
18897,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_6964.jpg,keeshond
18898,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_6980.jpg,keeshond
18899,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7037.jpg,keeshond
18900,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7038.jpg,keeshond
18901,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7087.jpg,keeshond
18902,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7112.jpg,keeshond
18903,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7115.jpg,keeshond
18904,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7126.jpg,keeshond
18905,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7141.jpg,keeshond
18906,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7157.jpg,keeshond
18907,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7168.jpg,keeshond
18908,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7169.jpg,keeshond
18909,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7185.jpg,keeshond
18910,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7219.jpg,keeshond
18911,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7246.jpg,keeshond
18912,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7253.jpg,keeshond
18913,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7257.jpg,keeshond
18914,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7271.jpg,keeshond
18915,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7312.jpg,keeshond
18916,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7317.jpg,keeshond
18917,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7335.jpg,keeshond
18918,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7368.jpg,keeshond
18919,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7445.jpg,keeshond
18920,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7566.jpg,keeshond
18921,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7573.jpg,keeshond
18922,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7618.jpg,keeshond
18923,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7699.jpg,keeshond
18924,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7708.jpg,keeshond
18925,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7733.jpg,keeshond
18926,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7789.jpg,keeshond
18927,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7826.jpg,keeshond
18928,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7837.jpg,keeshond
18929,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7856.jpg,keeshond
18930,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7862.jpg,keeshond
18931,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7893.jpg,keeshond
18932,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7952.jpg,keeshond
18933,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_7955.jpg,keeshond
18934,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8045.jpg,keeshond
18935,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8077.jpg,keeshond
18936,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8124.jpg,keeshond
18937,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8177.jpg,keeshond
18938,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8184.jpg,keeshond
18939,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8201.jpg,keeshond
18940,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8234.jpg,keeshond
18941,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8251.jpg,keeshond
18942,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8270.jpg,keeshond
18943,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8278.jpg,keeshond
18944,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8279.jpg,keeshond
18945,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8310.jpg,keeshond
18946,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8341.jpg,keeshond
18947,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8390.jpg,keeshond
18948,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8391.jpg,keeshond
18949,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8409.jpg,keeshond
18950,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8434.jpg,keeshond
18951,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8454.jpg,keeshond
18952,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8469.jpg,keeshond
18953,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8484.jpg,keeshond
18954,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8572.jpg,keeshond
18955,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8593.jpg,keeshond
18956,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8604.jpg,keeshond
18957,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8628.jpg,keeshond
18958,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8631.jpg,keeshond
18959,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8713.jpg,keeshond
18960,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8734.jpg,keeshond
18961,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8791.jpg,keeshond
18962,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8849.jpg,keeshond
18963,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8850.jpg,keeshond
18964,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8875.jpg,keeshond
18965,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8976.jpg,keeshond
18966,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_8986.jpg,keeshond
18967,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9008.jpg,keeshond
18968,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9052.jpg,keeshond
18969,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9071.jpg,keeshond
18970,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9112.jpg,keeshond
18971,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9131.jpg,keeshond
18972,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9195.jpg,keeshond
18973,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9227.jpg,keeshond
18974,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9232.jpg,keeshond
18975,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9255.jpg,keeshond
18976,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9300.jpg,keeshond
18977,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9418.jpg,keeshond
18978,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9431.jpg,keeshond
18979,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9461.jpg,keeshond
18980,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9518.jpg,keeshond
18981,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9536.jpg,keeshond
18982,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9545.jpg,keeshond
18983,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9580.jpg,keeshond
18984,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9643.jpg,keeshond
18985,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9680.jpg,keeshond
18986,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9717.jpg,keeshond
18987,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9769.jpg,keeshond
18988,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9780.jpg,keeshond
18989,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9782.jpg,keeshond
18990,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9791.jpg,keeshond
18991,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9886.jpg,keeshond
18992,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9889.jpg,keeshond
18993,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9896.jpg,keeshond
18994,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9898.jpg,keeshond
18995,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9908.jpg,keeshond
18996,images/stanford-dogs-dataset/images/Images/n02112350-keeshond/n02112350_9987.jpg,keeshond
18997,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1041.jpg,brabancon griffon
18998,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_105.jpg,brabancon griffon
18999,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1057.jpg,brabancon griffon
19000,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_106.jpg,brabancon griffon
19001,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1065.jpg,brabancon griffon
19002,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_107.jpg,brabancon griffon
19003,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1072.jpg,brabancon griffon
19004,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_108.jpg,brabancon griffon
19005,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1080.jpg,brabancon griffon
19006,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1087.jpg,brabancon griffon
19007,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1102.jpg,brabancon griffon
19008,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1114.jpg,brabancon griffon
19009,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1117.jpg,brabancon griffon
19010,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1145.jpg,brabancon griffon
19011,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1165.jpg,brabancon griffon
19012,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1172.jpg,brabancon griffon
19013,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1180.jpg,brabancon griffon
19014,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1202.jpg,brabancon griffon
19015,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1230.jpg,brabancon griffon
19016,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1237.jpg,brabancon griffon
19017,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1251.jpg,brabancon griffon
19018,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1292.jpg,brabancon griffon
19019,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1298.jpg,brabancon griffon
19020,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1303.jpg,brabancon griffon
19021,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1306.jpg,brabancon griffon
19022,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1307.jpg,brabancon griffon
19023,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1336.jpg,brabancon griffon
19024,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1368.jpg,brabancon griffon
19025,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1379.jpg,brabancon griffon
19026,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1394.jpg,brabancon griffon
19027,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1409.jpg,brabancon griffon
19028,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1418.jpg,brabancon griffon
19029,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1419.jpg,brabancon griffon
19030,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1430.jpg,brabancon griffon
19031,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1453.jpg,brabancon griffon
19032,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1518.jpg,brabancon griffon
19033,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1530.jpg,brabancon griffon
19034,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_154.jpg,brabancon griffon
19035,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1541.jpg,brabancon griffon
19036,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1546.jpg,brabancon griffon
19037,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1552.jpg,brabancon griffon
19038,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1554.jpg,brabancon griffon
19039,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1558.jpg,brabancon griffon
19040,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1561.jpg,brabancon griffon
19041,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1568.jpg,brabancon griffon
19042,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1569.jpg,brabancon griffon
19043,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1586.jpg,brabancon griffon
19044,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1598.jpg,brabancon griffon
19045,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_16.jpg,brabancon griffon
19046,images/stanford-dogs-dataset/images/Images/n02112706-Brabancon_griffon/n02112706_1644.jpg,brabancon griffon
