,business_id,date,review_id,stars,type,user_id,cool,useful,funny,first_word,second_word,third_word,fourth_word,fifth_word,sixth_word,seventh_word,eighth_word,ninth_word,tenth_word,elevnth_word,twelfth_word,thirteenth_word,fourteenth_word,fifteenth_word,sixteenth_word,seventeenth_word,eighteenth_word,nineteenth_word,twentieth_word
8320,qb4PzVr19bXXLBf71dd5kQ,2012-08-03,vFVwBMVzLByC7PcqpdqVSA,3,review,palND-kF1qpMLhkcgAnSxA,3,3,2,Totally,sufficient,for,a,few,rounds,of,pool,or,darts,while,keeping,an,eye,on,the,67,tv,screens,they
8321,SYHatptm7gpcmYjW1d-o5A,2012-10-06,egNxMtjZNRrpC06LNCyOtw,2,review,gSBvJ5FqFeSKRJaPiamttw,0,1,0,Yikes.,,The,only,reason,this,place,gets,2,stars,instead,of,1,is,because,I,think,their,Baja,chicken
8322,ItMihRR-t810HgctGofF3g,2010-10-17,Hw-r-J4GbFT8UCos5ci_fQ,3,review,4ozupHULqGyO42s3zNUzOQ,4,6,2,Calling,all,"Vegans,",Gluten,"Free's,",Vegetarians,and,those,who,enjoy,eating,healthy.,Nourish,is,probably,your,Garden,of,Eden.,Hidden
8323,NkGQRN6ahwQoFEAlHq8NHg,2012-11-20,vW559mVjxmGmpw3yUnjYBA,3,review,MjLAe48XNfYlTeFYca5gMw,1,3,1,I'll,go,easy,because,they,just,opened,this,"location.

1)",,The,onion,ring,batter,won't,stay,on,the,onion.,
8324,CSoURupWEyuyzkjMOExKPg,2012-02-02,ZQrEdO3YpwRI7UZcZ1AYSg,2,review,zJurvQwVqI5ripRGQaTIlA,0,0,0,Eh...,pasta,is,way,to,salty.,,Just,just,cause,Mario,B,says,cook,your,pasta,in,salt,"water,",doesn't
8325,RtwOc-n_RkiUuDGaNfCsNw,2012-01-05,11Cbpvk0QQvqWsQBRh_Gbg,4,review,Iqqy89mlRXExxeP8RZqCUA,0,0,0,Best,cheese,steaks,since,the,last,time,i,was,in,Philly.,Highly,recommended,n/a,n/a,n/a,n/a,n/a,n/a,n/a
8326,AH2pJa2nfvxXkfFP1P-waw,2010-12-30,rygxpQDuH5mfxbPt8tTjmw,3,review,bPWCuFEaVL5F6dT3JgivLw,0,0,0,I,don't,know,if,it,tastes,like,Chicago,or,not,but,it's,reasonably,safe,to,say,that,the,stuff,is
8327,rQ4z0EStSZE4acgkne6Hmg,2012-03-12,OKh2j7gfxprNY_BcKSOp5w,5,review,JTwQpwYexzuEkYY53XHdVQ,0,0,0,Tuck,Shop,is,definitely,one,of,my,favorite,restaurants,in,Phx.,Everything,is,superb,from,the,service,to,drinks,to
8328,Vvh2Hd4SsZjEEfKLNKAEWw,2009-08-18,yibnwtn5mEDj1vauF3xJNg,5,review,QEy_xoEcmL0y6N8YLPUhCw,0,2,0,This,subway,is,one,of,the,"cleanest,",and,most,efficient,subways,I,have,EVER,been,to.,,I've,only,been
8329,Z5v1F-tAV897ZmM32N0wfQ,2011-07-24,eaV_l-YPe80-nK_ZbOPHDw,5,review,0wbS1b2Fwurs_jjxbfJE4g,0,0,0,Its,not,a,standard,restaurant,as,it,is,in,the,middle,of,a,grocery,store...but,thats,just,what,it,is
8330,0EBR4wDqtkbMC-wghpctEg,2009-10-06,cAavQMNSeNdnLJXbMqynvQ,3,review,gEA9RJY4oSGk3P29_rGAsw,2,1,1,Sam,is,da,"man.

I",was,very,impressed,with,the,fare,here.,I,had,a,bowl,with,noodles,and,chicken,on
8331,qd1ajiZRCwqEQJqCgoN1wg,2010-02-23,UxKjwoObUfvLUoNoRwcKrA,5,review,K2t_85TGaA5gPjsG58FTHg,1,2,0,As,one,of,my,fave,restaurant's,in,"Scottsdale,",the,Herb,Box,is,the,perfect,place,for,a,great,patio,and
8332,m9i6aX4nmuTwqO5PjeLNZg,2011-08-24,rP1zhsbjbCjY_2tLEW85Ng,5,review,Tz6y8QJ-OHEeG7n4aEYcLw,0,0,0,I,was,referred,to,Jones,Family,Dentistry,for,an,emergency,procedure.,I,cannot,express,how,incredible,the,staff,and,doctors
8333,7wCysP5dwB0KdoPeHH2i2g,2012-01-11,mZHPFBjcBq5TQgp2Rzvckw,2,review,bORzRtWe59DOG9Q8oiGSgA,0,0,0,Store,is,never,stocked.,Always,out,of,stock,on,items.,The,Walmart,on,Bell,Road,is,much,better.,Always,has
8334,hZRLGfRrZTo9up2P-0aAHg,2010-07-22,vOzUziyuZz8psJCYNau-Bw,2,review,BfetZm9fa0zqyAFn8vo_6w,2,6,1,I,got,3,strikes,at,"Verde,",hence...I'm,out!,Strike,1:,Not,very,vegetarian,friendly.,Strike,2:,They,have,all,the
8335,IWwt0vm8lYbVoyGSPd2Z9A,2012-05-07,fSrHsZ4bmp2BjlksrpWWog,5,review,Rt0-P8j-JtfAeaZAGYa8ig,1,1,0,Being,from,San,Antonio,I,missed,Rudy's,so,much!,This,Arizona,location,is,"similar,",but,different.,The,BBQ,is,definitely
8336,yOYFhiTjT-SM4spKtDk92w,2009-02-08,AMbOLJwByQ7st4EOO1Wfmg,3,review,Ps1Db9zOatoF_76FZNO5CQ,4,6,4,Amanda,B,organized,a,UYE,for,Dim,Sum,here,today.,,They,do,Dim,Sum,from,a,menu,instead,of
8337,iNvY0zAlaD_ye7Z6rHu-Ug,2011-07-06,Ghbad4hgTEolB6zZJNmCAg,2,review,9bP3urjM__IP5csFh9ZsuQ,0,0,0,Been,to,this,place,only,once.,,Coming,from,Chicago,the,experience,at,this,place,was,"ok,",but,I've,had
8338,AaKlegu7gmOCD4rEESF76Q,2010-05-03,-XBrsGGSP1wTZrhX_krckQ,4,review,6ts41fCsDKHbFZaKOMNmVQ,1,2,0,So,last,Monday,the,hubs,and,I,got,invited,out,to,join,some,friends,for,$3,burgers,at,Maizies,($4
8339,cT_rocMh92B9t62Disp6gA,2010-11-28,uCw_dEKiJ_CCZs8oUc4Q8A,3,review,LP8JFPcEtA0ti8g_BRBX4w,0,0,0,Wanted,Thai,food,near,Chandler,tonight,but,realized,few,are,open,on,Sundays.,Here's,how,the,morning's,research,played,"out:

1."
8340,oGYPsU7IJPhyVpd0F5lfTg,2009-06-07,BmaFuZpxPs9Eg-F4ju-l4g,5,review,XbzB2i2fjggHsPXtQcOJUA,0,2,0,Sunridge,Canyon,has,been,one,of,my,very,favorite,courses,since,I,first,played,it,6+,years,ago.,I,have
8341,KCKq8rwYSaVFHP8w694TAQ,2011-01-07,jg_HqwaKLvacmjI8L41MLA,4,review,Sa64rQmghfE9i17_dRIDyw,0,2,0,This,Ace,Hardware,is,another,gem,for,the,locationally,challenged,Desert,Ridge,residents,of,which,I,am,a,part,"of.

The"
8342,OFBJtqWGSx6n6CchtVmoRw,2010-10-11,coExktpilQIUCVAdjUfPhg,3,review,ia-Bk0oHTcutM7_Kq6Jrlw,0,0,0,I,visited,on,high,reviews.,,I,think,it's,a,little,"over-rated,",but,good,none,the,less.,,My,burger
8343,-sC66z4SO3tR7nFCjfQwuQ,2010-05-23,4gwyUW9HiZOIc3QWAyukTg,5,review,eJGh4UF0zHIPPLZG1NkpgA,2,3,0,Inside,the,Clarendon,Hotel,in,central,"Phoenix,",Gallo,Blanco,has,quickly,made,a,hit,for,themselves,with,hipsters,and,urban
8344,K8pM6qQdYu5h6buRE1-_sw,2011-08-13,ClGtiTpDEscUGdgKYwmf_Q,4,review,s0G9Z_P8gTSQF6uKgcOZ0w,0,0,0,Definitely,going,to,make,this,a,normal,visit,instead,of,waiting,3,years,to,try,it.,,Kool,Aid,in
8345,MmS6Bt9RBCUDHdw58i8cjA,2011-03-08,EsT5tyL6beb-lT0OLmWyog,5,review,ZXTIFYJPsqBDeBaoGKJc_Q,0,1,0,I,love,pueblo,pediatric,also!,,"And,",also,surprised,there,aren't,any,"reviews!
There",staff,is,always,friendly,and,helpful.,Rooms
8346,k3VlKirVjVK6t6cDFvCOpw,2011-04-10,_JrBMUKMGk7iaz3Ji4AuOw,3,review,LycBOkA2piDMQTdpkY5YoQ,0,0,0,It,was,maybe,two,months,after,this,place,opened,that,I,decided,to,give,it,a,try.,,I,didn't
8347,A-ZhvQa5A-XSqZB3HH6TVw,2009-01-02,QzNwiSvEqQwWsitGmiGXOw,4,review,feDtiv33q5Td6HvmiKDYoQ,3,3,4,I'd,always,heard,tales,of,the,fabled,Sonic,"Drive-In,",but,it,was,like,a,whisper,in,the,wind,or,a
8348,tI600wWPFDc4bxEvrbBpRQ,2007-08-05,AjntZYa-1nlKOLkxCSKOSw,4,review,D9aj6AjCyLp-zp8fozL8aQ,1,1,0,Decent,"wash,",generally,pretty,quick.,Used,to,be,Octopus,Car,Wash.,Has,lube,and,detail,"center,",although,I,have,never
8349,VKNl2-aF4n1x7lPVyU-Mag,2011-03-05,cQnjSrJ5jLhkEIt9xgC2Vw,4,review,pV7C6w6rQLYl7BS9-J8cUA,1,0,0,This,restaurant,is,close,to,my,"office,",so,we,go,for,lunch,at,least,once,a,month.,,I,love
8350,6YWp7frmHKuPLYSlPyUdsw,2009-12-06,T5GjSfKEl4tRrPoaaJ_tBg,4,review,JEfRjBaNqdInGz2_Zx3mxQ,0,0,2,i,enjoy,"Barcelona.

when",i,moved,to,"Scottsdale,","AZ,",this,was,he,first,bar,i,went,to.,,It,was,right
8351,Jw1ucgEz9SlUKK7_7sqOdw,2011-02-16,jN3T5zU6P5fZolndTLWYCw,5,review,edNdxDyzMiZCHEBMbo8H4Q,1,0,0,In,a,never,ending,quest,to,find,new,lunch,spots,me,and,a,coworker,stumbled,upon,this,place.,Hearing,it
8352,7TTGDhtXBTeii0uPxOSgyA,2008-11-30,b_oj5jIX4iHLNpt9RQq1BA,3,review,dQO0tQISZyb9L4d5ASnXyQ,1,1,1,Playable,muni,track,for,players,of,all,abilities.,,If,you've,never,played,"golf,",this,would,be,a,good,course
8353,QMIR_VeLPSOp-d730i5mJA,2012-02-01,XCOHKPe_PKB3SVBBNn9wfA,5,review,wLuDGMXytNVTF8ZU2gwUEQ,2,3,0,Move,over,Jacques,Torres!,Angela,has,come,to,town,and,just,might,be,the,next,big,thing,for,Phoenix,(and
8354,c8XlQvVNwKhH9BOHEObtNQ,2011-04-25,z5h9wURk-smtCzZ8pbyxlQ,2,review,_4lqpCYCqOQzbB6xQGGhrQ,0,2,0,I,used,to,be,a,huge,fan,of,this,"place,",but,it,was,just,ok,this,time,"around..

A",bunch,of
8355,v6zRA0WqOODJjmpvstrpGQ,2011-02-08,qQ7hWJvzM9qZyiyzdsXGtQ,4,review,0mqHhdKEdak_A1FBhFNXqA,0,0,0,Great,service,and,large,portions.,,I,like,it.,,"Nice,",clean,building,too.,I,had,the,alfredo,and,it
8356,4zfrcEmGvZ4oYKx_revTxA,2012-11-15,IDJNccH5xoGU-_we9OU2kQ,4,review,uqEQsMbvsQQcqKpZrPyYwQ,0,1,0,Pho,is,great,every,"time,",service,is,fast,and,"friendly,",potstickers,are,the,best,I,have,ever,had,and,they
8357,gUt-pPUpOVVhaCFC8-E4yQ,2011-03-27,Qv1jJdZftPlfJef45OX3GQ,5,review,_tTNzjkD-pvWqSb-Ahw9Uw,0,0,0,Bomb,".....................................................................................................................
Heated",toilet,seats,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
8358,XKFGZwvsk3GVzd1CZdWpIg,2012-02-09,W2wNTUAq5AFVgTiJsXRkqQ,4,review,vzAvkSRois2VMqj_AT7xVA,0,0,0,My,first,time,here.,Service,was,fast,and,friendly.,Had,a,HUGE,slice,of,pepperoni,to,go.,Really,"good,","fresh,"
8359,U6oNWTxVTnuuCL0BPRZCSg,2012-01-07,NDFCbn9vIRXnAJtjIUHriQ,5,review,UFQ4WzoA5emSWsSpzOtyAA,0,1,0,Just,went,to,this,theater,last,"night,",and,it,was,great!,,Started,with,friendly,staff...every,one,of,them!,(not
8360,vF4d_jh3shJx8jU39AZdqg,2010-09-20,ReCxfxjT5EPqIn5vvBR_0g,3,review,r8xfTpifZ7gP5Cd5CSQaIQ,1,0,0,3.5,stars.,Went,to,the,Calo,Flamenco,show,this,past,"Sunday,",brilliantly,talented,company,of,dancers,and,"musicians.

The",Center,just
8361,lAGDe38li38fyf971CslFg,2010-02-10,Pr2joZGKMm_GHqvKZTSlpQ,5,review,KLekdmo4FdNnP0huUhzZNw,0,0,0,House,special,chicken,is,a,must.,This,is,not,a,fancy,schmancy,place,so,you,know,the,food,will,be
8362,3utuLtXNNvXAzwTgpyD9vQ,2009-03-28,Xzx04tG4ndBxM3YSsdfHmQ,1,review,FxxYCRPcpd__yhRRmmtyMQ,2,2,3,Some,of,my,friends,brought,me,here,last,night,and,the,first,thing,that,came,into,my,mind,was,that
8363,MXOdsPTLQPsQK9hUq01DWg,2011-11-06,0xA6Q_vQhVI4hZh7Wvaw5Q,4,review,H_JsAwjiGEOr_RlZmwfNsA,0,0,0,I,came,here,for,a,Yelp,event,and,had,a,great,time.,They,have,the,place,somewhat,divided,into,two
8364,bBjBTLRk0jxEySjixSFUkw,2012-03-18,TVWhHE1oRBFbWiDEsOe8aQ,5,review,BtQVxFotHFK3T2FtIrBWmg,0,0,0,These,girls,know,how,to,make,working,out,awesome,and,fun!!!!,Quality,"instructors,",will,not,disappoint!!!,Lots,of,variety!!!,n/a
8365,0a8hLC1V7jgOjRigoBohAg,2010-07-11,QRn7Ayjmpe79GxTp5VYQ9g,4,review,e8Ux_b9e3OGceknRqi44WA,2,0,2,Super,fun!!!,I,haven't,been,to,this,park,in,years,so,i,definitely,was,overdue,for,a,fun,and,wet
8366,O6ogkhJOdaX81sNC9_RAOw,2009-10-09,ih0n8GeFN5YFdq_QJdNcLg,2,review,Fpd-Q0_stZUq4jP1DtLxjw,2,3,2,There's,1,casino,my,tia,wont,go,"to,",but,she,doesn't,remember,the,name,of,it.,Guess,what?,I,think
8367,m_fi31gTJ1aASUZbS3QioQ,2011-10-17,--TqfVGywiYWh7Sn9ksBmA,4,review,ikm0UCahtK34LbLCEw4YTw,1,1,1,"Sadly,",this,Souper,Salad,has,closed.,,,,,:-(,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
8368,-WZIxGXJHMGidZXRhKxP3w,2010-03-29,FRoQi0lZiE39b-XLm-M63A,4,review,f-xJLG6AsPqifz_otUP8wQ,2,3,2,It,was,a,Sunday,morning,&,Mimi's,was,PACKED!,We,walked,"in,",gave,the,hostess,our,name,&,told,the
8369,L-bpJXpA5875dLb7A4wh6A,2011-12-16,DQBVIeOxiDnfsDJGDB14hw,3,review,zPiEroQrxxyBrHSUAcymBg,0,0,0,Does,YC's,stand,for,"""yucky","chinese?""","

That's",what,I'm,wondering,as,I,am,slowly,trying,to,put,down,this,food.
8370,u9MKnG0PqI8N7ixSfrrTiw,2009-01-22,r_iDneLEBvaT1unCtxzojw,4,review,p5JVI5TkPtUtKq2_J3DrDA,1,1,0,I've,been,to,Joe's,&,Bobby,Q's,but,Dave's,takes,the,BBQ,on,this,one!,We,got,Dave's,family,portions
8371,m-32wtMGKTJe_8Z9gn_kAQ,2011-03-28,ULSTEGAK19J8UW8VNAsJ2A,5,review,V-ixKMzLSMxDzdEJ9TF2Ew,0,0,0,As,a,Massage,therapist,I,really,need,to,get,worked,on,to,make,up,for,all,the,massages,I,give.
8372,DcrM4hwDcU2G6vuh2cnaYQ,2011-07-27,adLepXF2WR9ZgeL3_eIZMQ,3,review,lVomYoc1M3-4-qawV_gsKw,1,3,0,Went,here,because,of,a,"groupon,",will,probably,not,go,back,without,one.,,"

Cons:
Overpriced,",flat,out.,,"Plus,",like
8373,X5QTGpPfqXFtmtizsGAksw,2011-06-07,DhUin2-qKsd1qiLlRTeWjA,4,review,GiROQFEsNS9-uRobLQHSkg,0,1,0,I,love,this,place.,A,little,on,the,pricey,side,but,the,food,is,awesome,and,the,staff,is,always
8374,-3xbryp44xhpN4BohxXDdQ,2013-01-01,oaD76n8LOnh2GxGw9sZqkQ,5,review,yEdoJsi3f0IEar6FOHgwjw,1,1,1,We,made,a,last,minute,decision,to,go,out,on,New,Year's,Eve.,,The,restaurant,was,very,busy,but
8375,VTyfRdPJS3AVZOWDXIAhyQ,2009-04-12,T4P7U2qMnWHwHwG6MHqb3g,4,review,PY6a5DTygDqf52eQMtii5w,3,3,1,This,is,the,old,Rigatony's,on,Brown,Rd-,If,you've,never,"been,",it,has,a,Buca,di,"Bepo-ish,",before,Buca
8376,dUi5Lg1Ay3HwK0p_ZaXNYg,2011-07-26,tKNpKiQUsOx-UfMMArBxbQ,4,review,1BW2HC851fJKPfJeQxjkTA,3,3,1,The,three,of,us,ate,at,Famous,Dave's,last,evening,and,had,a,really,nice,time!,"

We",stopped,in,around
8377,FkHhy6kWeoJf0xJTqzRWmg,2010-10-18,3UJmNaH7OZoye15uzB6vRQ,2,review,UQLWaa3K8ajDq0J2zSltnw,0,1,3,I've,been,here,"twice,",which,was,obviously,enough.,The,first,time,was,in,"2002,",before,I,was,old,enough,to
8378,r7GXuj4rr2vGPU_pklxcQg,2009-04-27,imTtqUUglJcjt2my7G2PrQ,2,review,NLDDaat42UQXQCOpU4e2TA,2,2,1,"OK,",I,am,new,in,town,so,I,was,unaware,that,they,are,trying,to,change,the,name,of,this
8379,TQhP4vCMjvX527YMxPfuUA,2011-04-21,4JoQpdtA0_XZlH8Mp86V5g,5,review,K5T9yaw-iOL_-RW5XVofMg,0,2,0,Greatness,in,the,form,of,"food,",just,like,the,other,locations.,"

The",service,was,particularly,good,at,this,location.,We
8380,AZq_SBJsqsleJkQCksYsjg,2012-07-10,trfZP2pBuKHZBuI7h4h1LA,4,review,Ho9wE60C0HfVaGQiwatZeA,0,0,0,Stayed,here,for,my,best,friends,birthday.,We,just,wanted,a,relaxing,weekend,and,that's,what,we,got.,We,liked
8381,d3MxUXS1b6U2P_gGuCO1-A,2010-05-31,r6nzRsf5goTllOfoGQU9hA,4,review,0UCWOfFSbSk-tXPd17_Wmg,0,0,0,I,actually,haven't,had,any,of,the,cocktails,here,yet,but,the,menu,looked,really,amazing.,There,are,lots,of
8382,Zx8_4zKdDBSO3qGrkukBIA,2010-01-26,1lLOC-FQQZP8wM86PRnKOg,5,review,THC7I7imU3jkhYN1ibSH3w,2,1,0,"Awesome,",delicious,lunch,or,dinner,takeout,place!,Quite,a,dive,in,terms,of,"decor,",so,don't,expect,anything,fancy.,There
8383,yC3ydbHAJTZ22FZp4LynFg,2008-11-24,z8m4w7OlpnA6SxsCRi0Lnw,4,review,hKJsae1YDM57ujATRpnjAA,0,0,0,out,of,the,three,filipino,restaurants,in,Mesa,i,think,this,is,the,"best,",lots,of,choices,in,the,"food,"
8384,1eBJyYf3JEccqXUFxG1VWQ,2009-10-07,IwCKq03IdacOQiPJhJfTog,1,review,FEdeDneIRH2IjKfneDA-vw,0,0,0,in,addition,to,"sucking,",it's,also,expensive.,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
8385,18oecrR4bf-ctLvVGEaSLg,2012-12-02,I3OVhm125X3akj4x8wVxbw,3,review,3ZEc0JBnmJHpak2cNyCIPA,0,0,0,I,LOVE,in,n,out,"burger,",but,this,particular,location,kind,of,"lacks.

I",order,a,double,"double,",mustard,"grilled,",no
8386,aozcOaCMwOHG8s-lbZ6_gA,2011-04-17,XD4Fj0QAjmdipcOXUB_XTQ,2,review,eLOGS2cLzi-RKBqdOPpw8A,0,1,0,In,my,ongoing,search,for,great,Chinese,food,in,Phoenix,this,place,is,a,speed,bump,n/a,n/a,n/a,n/a
8387,jJhNOhuGpIsJX5SEUFFWYQ,2011-11-04,6LWNjmEpltmwc8Lo_dw2qw,5,review,7o7MF9B9lxcWupE8jiLOaQ,0,0,0,I,can't,believe,I,haven't,wrote,a,review,for,Ted's,yet!,By,"far,",one,of,my,favorite,places,to,go.
8388,-4A5xmN21zi_TXnUESauUQ,2012-04-24,JNn06tNrrMk_gdq0aRxqrw,5,review,yMQHn_kmQF1_47d79oGhvQ,0,1,0,Great,place,to,go,before,heading,to,the,zoo.,Not,a,lot,of,seating,if,you're,with,a,big,party
8389,9uMnQTDD0hi_ivp_te6s4A,2012-05-28,K0accMAdHc3qfVBHCirOUA,4,review,Mb0psF4WQF7gZSuZafVr-g,0,1,0,This,HD,is,very,good.,,They,seem,to,have,knowledgeable,people.,,When,I,was,putting,in,my,irrigation
8390,ShUSw5yD7EFWBOiq_CuHMQ,2010-04-18,kmLbMKOQ9mmvU6FT4eOSpA,5,review,L6-K7i4Ir1blOPOpLM3AcA,2,2,0,These,guys,know,their,stuff.,,Professional,staff,and,great,location.,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
8391,qSLdUiI2edATC3KBT2zf4Q,2011-03-26,ZNFGyC5e1xtzXZLFhBzxIw,5,review,y7iru3-UEZC7nNOzFZvdcQ,0,2,0,From,the,moment,we,walked,in,the,door,we,were,treated,like,celebrities.,I,wish,I,was,one,after,leaving
8392,7YYD_agS3Kb2sAx9JPkQEw,2012-02-19,Hw40iX1EQHx7v5CqoLuc_Q,5,review,iKsgTJHZaZUEbOmmEQKC0g,1,1,0,Visited,this,great,place,last,week,with,my,parents,and,sister,and,we,all,had,a,great,time!,,The
8393,yYbd9P1KmlPSKmQxo68n_g,2012-08-05,_VpM0qDomGw-j81lLcWKmg,4,review,hSEv6hOHIJt2kaFHr2vsPw,1,3,0,Wow!,Some,of,the,best,barbecue,in,the,state!!,The,pulled,pork,and,the,BBQ,Baked,Beans,are,a,must
8394,wH9WtaTlrRawH_IpK90RPg,2011-06-27,wlEieep6ZlttVFDesoz4vg,5,review,F_M4GMKXy2EUZFQeo_MtjQ,1,0,0,This,place,is,great.,,All,the,food,is,fresh,and,always,good.,,They,have,a,great,happy,hour
8395,5VMajxduxfLPSyQkVFKESg,2008-10-30,ngFqU9PPLZ9zLv34mLVE9Q,3,review,FHJUj7EHB9nB2czVOzQX3Q,3,3,2,I,admit,I'm,not,a,huge,BBQ,"fan,",as,it,usually,makes,me,feel,like,exploding,afterwards,but,since,my
8396,uvgI3CcxHnyGb_akVb8TCA,2012-04-09,gCXpcuxN3N_R7v4nq1BEcQ,5,review,qjumhaqvwFHz68ogEJKRXQ,0,2,0,Attention,all,"parents,","nannies,",guardians,etc.,,Koko,bees,is,tons,of,fun!,,The,kids,are,all,smiles,&
8397,TMq92PhrL-tQS3qOsNIXUA,2012-02-23,kzYtTggi0J4-GLo5QRM-Cw,2,review,O_KD0lyV0VlwMdPF2k6lqA,0,0,0,I've,fequented,here,often,enough,to,know,that,all,the,majority,of,the,games,here,are,all,those,ticket,games
8398,-3xbryp44xhpN4BohxXDdQ,2008-11-24,iWGAoY8Rge0GQOZW4Kd06g,4,review,btfv0CFoDX6vJCPms6-Irg,0,0,0,Had,myself,a,new,york,striploin,and,it,was,quite,good,although,I,do,hate,paying,these,kind,of,prices
8399,1udzLbeQxmLTbOtgyVP0kQ,2012-11-22,qwm-L-iO4IHHEPmE8rx73w,5,review,lKze8Z4vzqgN5R8Bq8F_vA,0,1,0,I,split,the,veggie,platter,with,a,friend,and,we,only,got,just,over,half,way,through,it.,,Got
8400,c0RSs2KYK5Y-ZlSrNq9LyA,2009-01-14,oX0IOkDALa6VkORxXY2nOQ,3,review,swJ6rmmGx4DCxosDfKTElw,1,5,1,"Well,",it,dropped,a,star,for,"me,",and,I'll,tell,you,why.,Eaten,there,probably,20,time,in,the,last
8401,hZRLGfRrZTo9up2P-0aAHg,2010-07-09,zWhVRsQ80-6EVlT4EIU6MQ,4,review,3VIRjR2V29TOaI9u64hMig,1,1,0,So,far,the,only,thing,I,have,eaten,at,Verde,that,was,not,awesome,was,breakfast.,Don't,get,me,wrong
8402,WiAY7lyT-DC7Zk3StMMp0g,2012-09-09,7lR08Tui3SORRFiIs7C6fg,1,review,BFzp34CongI8FAnFrC4WNA,0,1,0,Our,bartender,was,rude,and,"impersonal,",to,start.,When,my,wife,ordered,a,diet,"coke,",you,could,see,her,disdain.
8403,cN6aBxe2mQvrQlzk26LyRQ,2010-07-19,TVUUO1gxwBiATfntwXhmXA,3,review,hws92rePVainOwONgFG2Hw,0,1,0,Service,-,5,stars,(which,is,so,rare).,Food,2.5,stars.,"
My",husband,and,I,are,a,little,picky,when
8404,DhDCnjPyZGUN3x5WzluRTQ,2011-05-19,0y6tjRANTAx-KIbiCRcu3A,5,review,EP3cGJvYiuOwumerwADplg,1,2,0,Bruce,saved,my,"day,",my,computer,crashed,this,morning,and,I,gave,him,a,call,and,he,was,able,to
8405,7wRpeQV6cqbx7qgEO94owA,2010-02-15,n0lC_z4j_vw_UZpcKs1gXQ,2,review,ZKs7NR45Fi27wcIoAilEMQ,1,4,1,If,your,products,weren't,my,number,two,love,I,would,abandon,you!!!,,I,only,say,this,of,this,location!
8406,He9Dar4bk2vyeiPC7TkUgA,2011-03-20,zYJRUO5lcYYexpjUxaCwFw,5,review,mNrdpZFYHOLtYXJcIrKPyw,0,1,0,went,down,to,Scottsdale,for,Spring,Training,(Go,Giants!),and,we,decided,we,wanted,to,have,a,"nice,",sit,down
8407,NuFs1Sh5wUa7ZLISMtCMRA,2012-01-10,LGURVvqFw7L1u2Na4fzPBg,4,review,X3lQtlRJZFtwE1gP45x3Vw,0,2,0,We,like,this,"restaurant,",,It,is,always,good,food,and,good,service,and,convenient,to,our,home.,n/a,n/a
8408,kLfJNtvpbomNTD8tqm7ukQ,2011-10-15,L_jA5wIheHgsMxcHqCoosQ,5,review,0qAgcZQ3uT4BrvA_P0LW0Q,0,1,0,I,rented,bikes,here,for,the,first,time,today,and,took,them,for,a,ride,on,the,green,belt.,
8409,W7xb2iS4cYL14Yi5LOGSkA,2011-12-05,yQvdduZssbdi244ErD_hIw,4,review,W9ZG5q-QIblXYeHgaPS5Uw,0,1,0,Never,had,a,bad,meal,or,a,bad,beer,here.,,Great,selection,of,brews,and,the,food,that,they
8410,uI4YqMarUpchI4I3ZWgOGA,2010-07-14,X7MpG6myZOkZhovgwndQPw,4,review,_uL7OiQSfNsCd60DrAf7qQ,0,0,0,Yay!,I,got,to,try,the,happy,hour,finally!,They,even,had,a,sweet,band,playing,in,the,dinning,"room,"
8411,pQ3kRVmttsV1bHxuTf7TAg,2007-09-20,KrGuO0DXCX0pLH8SVOyvnA,4,review,tlSSQwfHYJany7wPoTH46A,5,4,3,I,think,I'm,in,love.,If,I,only,lived,closer,to,Downtown,"Phoenix,",I'd,leave,my,mark,on,the,Lost
8412,fecYnd2_OTDECk7bd6GOFw,2011-03-19,roCITLlb_RwydpGd9ZO_JA,4,review,YeK95nGGvYsssVHzcWpmkA,0,1,0,We've,eaten,at,this,location,quite,a,few,times.,We've,always,enjoyed,it.,The,pizza,is,great,and,the,employees
8413,ntN85eu27C04nwyPa8IHtw,2011-01-29,HZAEVgeQE-VkHGTIk_GpbQ,5,review,1ADzO1AOjVDuByLzaX3pgg,0,1,0,Love,this,spot,-,it's,pretty,close,to,the,convention,center,so,Natalie,and,I,went,here,to,check,it
8414,_FXql6eVhbM923RdCi94SA,2012-10-18,FXC4mW_eL6GMN7SsbSgzAg,4,review,tHz9cWxwSfcP4qRaPIHvww,0,0,0,The,husband,and,I,had,driven,by,Hula's,multiple,"times,",saying,it,looked,interesting,but,we,were,always,on,our
8415,EKzMHI1tip8rC1-ZAy64yg,2012-03-07,-vYN_QTOpFt-fLxcIzugwQ,5,review,lt8EDfC80IpHzGKlj8qGpA,0,1,0,The,name,is,so,"misleading,",because,this,is,the,most,charming,dining,spot,I've,ever,eaten!,"

I",dined,here,for
